URL,mime-type,nato-digital,numero-de-paginas,megabytes
data\www.tjsp.jus.br\Download\Portal\CanaisComunicacao\Transparencia\ResCNJ102_Default\Anexo04d\rescnj102anexo04d202412.pdf,application/pdf,True,1,0.06
data\www.tjsp.jus.br\Download\Portal\CanaisComunicacao\Transparencia\ResCNJ102_Default\Anexo04d\ResCNJ215Anexo04d2009.pdf,application/pdf,True,1,0.03
data\www.tjsp.jus.br\Download\Portal\CanaisComunicacao\Transparencia\ResCNJ102_Default\Anexo04d\ResCNJ215Anexo04d201002.pdf,application/pdf,True,1,0.03
data\www.tjsp.jus.br\Download\Portal\CanaisComunicacao\Transparencia\ResCNJ102_Default\Anexo04d\ResCNJ215Anexo04d201005.pdf,application/pdf,True,1,0.04
data\www.tjsp.jus.br\Download\Portal\CanaisComunicacao\Transparencia\ResCNJ102_Default\Anexo04d\ResCNJ215Anexo04d201008.pdf,application/pdf,True,1,0.03
data\www.tjsp.jus.br\Download\Portal\CanaisComunicacao\Transparencia\ResCNJ102_Default\Anexo04d\ResCNJ215Anexo04d201011.pdf,application/pdf,True,1,0.03
data\www.tjsp.jus.br\Download\Portal\CanaisComunicacao\Transparencia\ResCNJ102_Default\Anexo04d\ResCNJ215Anexo04d201102.pdf,application/pdf,True,1,0.03
data\www.tjsp.jus.br\Download\Portal\CanaisComunicacao\Transparencia\ResCNJ102_Default\Anexo04d\ResCNJ215Anexo04d201105.pdf,application/pdf,True,1,0.03
data\www.tjsp.jus.br\Download\Portal\CanaisComunicacao\Transparencia\ResCNJ102_Default\Anexo04d\ResCNJ215Anexo04d201108.pdf,application/pdf,True,1,0.02
data\www.tjsp.jus.br\Download\Portal\CanaisComunicacao\Transparencia\ResCNJ102_Default\Anexo04d\ResCNJ215Anexo04d201111.pdf,application/pdf,True,1,0.03
data\www.tjsp.jus.br\Download\Portal\CanaisComunicacao\Transparencia\ResCNJ102_Default\Anexo04d\ResCNJ215Anexo04d201202.pdf,application/pdf,True,1,0.03
data\www.tjsp.jus.br\Download\Portal\CanaisComunicacao\Transparencia\ResCNJ102_Default\Anexo04d\ResCNJ215Anexo04d201205.pdf,application/pdf,True,1,0.03
data\www.tjsp.jus.br\Download\Portal\CanaisComunicacao\Transparencia\ResCNJ102_Default\Anexo04d\ResCNJ215Anexo04d201208.pdf,application/pdf,True,1,0.03
data\www.tjsp.jus.br\Download\Portal\CanaisComunicacao\Transparencia\ResCNJ102_Default\Anexo04d\ResCNJ215Anexo04d201211.pdf,application/pdf,True,1,0.01
data\www.tjsp.jus.br\Download\Portal\CanaisComunicacao\Transparencia\ResCNJ102_Default\Anexo04d\ResCNJ215Anexo04d201302.pdf,application/pdf,True,1,0.03
data\www.tjsp.jus.br\Download\Portal\CanaisComunicacao\Transparencia\ResCNJ102_Default\Anexo04d\ResCNJ215Anexo04d201305.pdf,application/pdf,True,1,0.03
data\www.tjsp.jus.br\Download\Portal\CanaisComunicacao\Transparencia\ResCNJ102_Default\Anexo04d\ResCNJ215Anexo04d201308.pdf,application/pdf,True,1,0.03
data\www.tjsp.jus.br\Download\Portal\CanaisComunicacao\Transparencia\ResCNJ102_Default\Anexo04d\ResCNJ215Anexo04d201311.pdf,application/pdf,True,1,0.03
data\www.tjsp.jus.br\Download\Portal\CanaisComunicacao\Transparencia\ResCNJ102_Default\Anexo04d\ResCNJ215Anexo04d201402.pdf,application/pdf,True,1,0.02
data\www.tjsp.jus.br\Download\Portal\CanaisComunicacao\Transparencia\ResCNJ102_Default\Anexo04d\ResCNJ215Anexo04d201405.pdf,application/pdf,True,1,0.03
data\www.tjsp.jus.br\Download\Portal\CanaisComunicacao\Transparencia\ResCNJ102_Default\Anexo04d\ResCNJ215Anexo04d201408.pdf,application/pdf,True,1,0.03
data\www.tjsp.jus.br\Download\Portal\CanaisComunicacao\Transparencia\ResCNJ102_Default\Anexo04d\ResCNJ215Anexo04d201411.pdf,application/pdf,True,1,0.03
data\www.tjsp.jus.br\Download\Portal\CanaisComunicacao\Transparencia\ResCNJ102_Default\Anexo04d\ResCNJ215Anexo04d201502.pdf,application/pdf,True,1,0.03
data\www.tjsp.jus.br\Download\Portal\CanaisComunicacao\Transparencia\ResCNJ102_Default\Anexo04d\ResCNJ215Anexo04d201505.pdf,application/pdf,True,1,0.03
data\www.tjsp.jus.br\Download\Portal\CanaisComunicacao\Transparencia\ResCNJ102_Default\Anexo04d\ResCNJ215Anexo04d201508.pdf,application/pdf,True,1,0.03
data\www.tjsp.jus.br\Download\Portal\CanaisComunicacao\Transparencia\ResCNJ102_Default\Anexo04d\ResCNJ215Anexo04d201511.pdf,application/pdf,True,1,0.03
data\www.tjsp.jus.br\Download\Portal\CanaisComunicacao\Transparencia\ResCNJ102_Default\Anexo04d\ResCNJ215Anexo04d201602.pdf,application/pdf,True,1,0.03
data\www.tjsp.jus.br\Download\Portal\CanaisComunicacao\Transparencia\ResCNJ102_Default\Anexo04d\ResCNJ215Anexo04d201604.pdf,application/pdf,True,1,0.02
data\www.tjsp.jus.br\Download\Portal\CanaisComunicacao\Transparencia\ResCNJ102_Default\Anexo04d\ResCNJ215Anexo04d201608.pdf,application/pdf,True,1,0.11
data\www.tjsp.jus.br\Download\Portal\CanaisComunicacao\Transparencia\ResCNJ102_Default\Anexo04d\ResCNJ215Anexo04d201612.pdf,application/pdf,True,1,0.17
data\www.tjsp.jus.br\Download\Portal\CanaisComunicacao\Transparencia\ResCNJ102_Default\Anexo04d\ResCNJ215Anexo04d201704.pdf,application/pdf,True,1,0.1
data\www.tjsp.jus.br\Download\Portal\CanaisComunicacao\Transparencia\ResCNJ102_Default\Anexo04d\ResCNJ215Anexo04d201708.pdf,application/pdf,True,1,0.06
data\www.tjsp.jus.br\Download\Portal\CanaisComunicacao\Transparencia\ResCNJ102_Default\Anexo04d\ResCNJ215Anexo04d201712.pdf,application/pdf,True,1,0.06
data\www.tjsp.jus.br\Download\Portal\CanaisComunicacao\Transparencia\ResCNJ102_Default\Anexo04d\ResCNJ215Anexo04d201804.pdf,application/pdf,True,1,0.06
data\www.tjsp.jus.br\Download\Portal\CanaisComunicacao\Transparencia\ResCNJ102_Default\Anexo04d\ResCNJ215Anexo04d201808.pdf,application/pdf,True,1,0.06
data\www.tjsp.jus.br\Download\Portal\CanaisComunicacao\Transparencia\ResCNJ102_Default\Anexo04d\ResCNJ215Anexo04d201812.pdf,application/pdf,True,1,0.06
data\www.tjsp.jus.br\Download\Portal\CanaisComunicacao\Transparencia\ResCNJ102_Default\Anexo04d\ResCNJ215Anexo04d201904.pdf,application/pdf,True,1,0.06
data\www.tjsp.jus.br\Download\Portal\CanaisComunicacao\Transparencia\ResCNJ102_Default\Anexo04d\ResCNJ215Anexo04d201908.pdf,application/pdf,True,1,0.2
data\www.tjsp.jus.br\Download\Portal\CanaisComunicacao\Transparencia\ResCNJ102_Default\Anexo04d\ResCNJ215Anexo04d201912.pdf,application/pdf,True,1,0.05
data\www.tjsp.jus.br\Download\Portal\CanaisComunicacao\Transparencia\ResCNJ102_Default\Anexo04d\ResCNJ215Anexo04d202004.pdf,application/pdf,True,1,0.2
data\www.tjsp.jus.br\Download\Portal\CanaisComunicacao\Transparencia\ResCNJ102_Default\Anexo04d\ResCNJ215Anexo04d202008.pdf,application/pdf,True,1,0.37
data\www.tjsp.jus.br\Download\Portal\CanaisComunicacao\Transparencia\ResCNJ102_Default\Anexo04d\ResCNJ215Anexo04d202012.pdf,application/pdf,True,1,0.37
data\www.tjsp.jus.br\Download\Portal\CanaisComunicacao\Transparencia\ResCNJ102_Default\Anexo04d\ResCNJ215Anexo04d202104.pdf,application/pdf,True,1,0.37
data\www.tjsp.jus.br\Download\Portal\CanaisComunicacao\Transparencia\ResCNJ102_Default\Anexo04d\ResCNJ215Anexo04d202108.pdf,application/pdf,True,1,0.37
data\www.tjsp.jus.br\Download\Portal\CanaisComunicacao\Transparencia\ResCNJ102_Default\Anexo04d\ResCNJ215Anexo04d202112.pdf,application/pdf,True,1,0.2
data\www.tjsp.jus.br\Download\Portal\CanaisComunicacao\Transparencia\ResCNJ102_Default\Anexo04d\rescnj215anexo04d202204.pdf,application/pdf,True,1,0.2
data\www.tjsp.jus.br\Download\Portal\CanaisComunicacao\Transparencia\ResCNJ102_Default\Anexo04d\rescnj215anexo04d202208.pdf,application/pdf,True,1,0.37
data\www.tjsp.jus.br\Download\Portal\CanaisComunicacao\Transparencia\ResCNJ102_Default\Anexo04d\rescnj215anexo04d202212.pdf,application/pdf,True,1,0.37
data\www.tjsp.jus.br\Download\Portal\CanaisComunicacao\Transparencia\ResCNJ102_Default\Anexo04d\rescnj215anexo04d202304.pdf,application/pdf,True,1,0.2
data\www.tjsp.jus.br\Download\Portal\CanaisComunicacao\Transparencia\ResCNJ102_Default\Anexo04d\rescnj215anexo04d202308.pdf,application/pdf,True,1,0.2
data\www.tjsp.jus.br\Download\Portal\CanaisComunicacao\Transparencia\ResCNJ102_Default\Anexo04d\rescnj215anexo04d202312.pdf,application/pdf,True,1,0.2
data\www.tjsp.jus.br\Download\Portal\CanaisComunicacao\Transparencia\ResCNJ102_Default\Anexo04d\rescnj215anexo04d202404.pdf,application/pdf,True,1,0.37
data\www.tjsp.jus.br\Download\Portal\CanaisComunicacao\Transparencia\ResCNJ102_Default\Anexo04d\rescnj215anexo04d202408.pdf,application/pdf,True,1,0.2
data\www.tjsp.jus.br\Download\Portal\CanaisComunicacao\Transparencia\ResCNJ102_Default\Anexo04d\rescnj215anexo04d202412.pdf,application/pdf,True,1,0.06
data\www.tjsp.jus.br\Download\Portal\CanaisComunicacao\Transparencia\ResCNJ102_Default\Anexo04e\ResCNJ215Anexo04e201512.pdf,application/pdf,True,1,0.01
data\www.tjsp.jus.br\Download\Portal\CanaisComunicacao\Transparencia\ResCNJ102_Default\Anexo04e\ResCNJ215Anexo04e201604.pdf,application/pdf,True,1,0.01
data\www.tjsp.jus.br\Download\Portal\CanaisComunicacao\Transparencia\ResCNJ102_Default\Anexo04e\ResCNJ215Anexo04e201608.pdf,application/pdf,True,1,0.01
data\www.tjsp.jus.br\Download\Portal\CanaisComunicacao\Transparencia\ResCNJ102_Default\Anexo04e\ResCNJ215Anexo04e201612.pdf,application/pdf,True,1,0.01
data\www.tjsp.jus.br\Download\Portal\CanaisComunicacao\Transparencia\ResCNJ102_Default\Anexo04e\ResCNJ215Anexo04e201704.pdf,application/pdf,True,1,0.01
data\www.tjsp.jus.br\Download\Portal\CanaisComunicacao\Transparencia\ResCNJ102_Default\Anexo04e\ResCNJ215Anexo04e201708.pdf,application/pdf,True,1,0.01
data\www.tjsp.jus.br\Download\Portal\CanaisComunicacao\Transparencia\ResCNJ102_Default\Anexo04e\ResCNJ215Anexo04e201712.pdf,application/pdf,True,1,0.06
data\www.tjsp.jus.br\Download\Portal\CanaisComunicacao\Transparencia\ResCNJ102_Default\Anexo04e\ResCNJ215Anexo04e201804.pdf,application/pdf,True,1,0.06
data\www.tjsp.jus.br\Download\Portal\CanaisComunicacao\Transparencia\ResCNJ102_Default\Anexo04e\ResCNJ215Anexo04e201808.pdf,application/pdf,True,1,0.01
data\www.tjsp.jus.br\Download\Portal\CanaisComunicacao\Transparencia\ResCNJ102_Default\Anexo04e\ResCNJ215Anexo04e201812.pdf,application/pdf,True,1,0.06
data\www.tjsp.jus.br\Download\Portal\CanaisComunicacao\Transparencia\ResCNJ102_Default\Anexo04e\ResCNJ215Anexo04e201904.pdf,application/pdf,True,1,0.06
data\www.tjsp.jus.br\Download\Portal\CanaisComunicacao\Transparencia\ResCNJ102_Default\Anexo04e\ResCNJ215Anexo04e201908.pdf,application/pdf,True,1,0.06
data\www.tjsp.jus.br\Download\Portal\CanaisComunicacao\Transparencia\ResCNJ102_Default\Anexo04e\ResCNJ215Anexo04e201912.pdf,application/pdf,True,1,0.06
data\www.tjsp.jus.br\Download\Portal\CanaisComunicacao\Transparencia\ResCNJ102_Default\Anexo04e\ResCNJ215Anexo04e202004.pdf,application/pdf,True,1,0.06
data\www.tjsp.jus.br\Download\Portal\CanaisComunicacao\Transparencia\ResCNJ102_Default\Anexo04e\ResCNJ215Anexo04e202008.pdf,application/pdf,True,1,0.06
data\www.tjsp.jus.br\Download\Portal\CanaisComunicacao\Transparencia\ResCNJ102_Default\Anexo04e\ResCNJ215Anexo04e202012.pdf,application/pdf,True,1,0.06
data\www.tjsp.jus.br\Download\Portal\CanaisComunicacao\Transparencia\ResCNJ102_Default\Anexo04e\ResCNJ215Anexo04e202104.pdf,application/pdf,True,1,0.06
data\www.tjsp.jus.br\Download\Portal\CanaisComunicacao\Transparencia\ResCNJ102_Default\Anexo04e\ResCNJ215Anexo04e202108.pdf,application/pdf,True,1,0.06
data\www.tjsp.jus.br\Download\Portal\CanaisComunicacao\Transparencia\ResCNJ102_Default\Anexo04e\ResCNJ215Anexo04e202112.pdf,application/pdf,True,1,0.06
data\www.tjsp.jus.br\Download\Portal\CanaisComunicacao\Transparencia\ResCNJ102_Default\Anexo04e\ResCNJ215Anexo04e202204.pdf,application/pdf,True,1,0.06
data\www.tjsp.jus.br\Download\Portal\CanaisComunicacao\Transparencia\ResCNJ102_Default\Anexo04e\ResCNJ215Anexo04e202208.pdf,application/pdf,True,1,0.06
data\www.tjsp.jus.br\Download\Portal\CanaisComunicacao\Transparencia\ResCNJ102_Default\Anexo04e\ResCNJ215Anexo04e202212.pdf,application/pdf,True,1,0.06
data\www.tjsp.jus.br\Download\Portal\CanaisComunicacao\Transparencia\ResCNJ102_Default\Anexo04e\rescnj215anexo04e202304.pdf,application/pdf,True,1,0.06
data\www.tjsp.jus.br\Download\Portal\CanaisComunicacao\Transparencia\ResCNJ102_Default\Anexo04e\rescnj215anexo04e202308.pdf,application/pdf,True,1,0.18
data\www.tjsp.jus.br\Download\Portal\CanaisComunicacao\Transparencia\ResCNJ102_Default\Anexo04e\rescnj215anexo04e202312.pdf,application/pdf,True,1,0.06
data\www.tjsp.jus.br\Download\Portal\CanaisComunicacao\Transparencia\ResCNJ102_Default\Anexo04e\rescnj215anexo04e202404.pdf,application/pdf,True,1,0.06
data\www.tjsp.jus.br\Download\Portal\CanaisComunicacao\Transparencia\ResCNJ102_Default\Anexo04e\rescnj215anexo04e202408.pdf,application/pdf,True,1,0.06
data\www.tjsp.jus.br\Download\Portal\CanaisComunicacao\Transparencia\ResCNJ102_Default\Anexo04e\rescnj215anexo04g202412.pdf,application/pdf,True,1,0.05
data\www.tjsp.jus.br\Download\Portal\CanaisComunicacao\Transparencia\ResCNJ102_Default\Anexo04f\ResCNJ215Anexo04f201512.pdf,application/pdf,True,1,0.18
data\www.tjsp.jus.br\Download\Portal\CanaisComunicacao\Transparencia\ResCNJ102_Default\Anexo04f\ResCNJ215Anexo04f201604.pdf,application/pdf,True,1,0.18
data\www.tjsp.jus.br\Download\Portal\CanaisComunicacao\Transparencia\ResCNJ102_Default\Anexo04f\ResCNJ215Anexo04f201608.pdf,application/pdf,True,1,0.18
data\www.tjsp.jus.br\Download\Portal\CanaisComunicacao\Transparencia\ResCNJ102_Default\Anexo04f\ResCNJ215Anexo04f201612.pdf,application/pdf,True,1,0.18
data\www.tjsp.jus.br\Download\Portal\CanaisComunicacao\Transparencia\ResCNJ102_Default\Anexo04f\ResCNJ215Anexo04f201704.pdf,application/pdf,True,1,0.18
data\www.tjsp.jus.br\Download\Portal\CanaisComunicacao\Transparencia\ResCNJ102_Default\Anexo04f\ResCNJ215Anexo04f201708.pdf,application/pdf,True,1,0.33
data\www.tjsp.jus.br\Download\Portal\CanaisComunicacao\Transparencia\ResCNJ102_Default\Anexo04f\ResCNJ215Anexo04f201712.pdf,application/pdf,True,1,0.11
data\www.tjsp.jus.br\Download\Portal\CanaisComunicacao\Transparencia\ResCNJ102_Default\Anexo04f\ResCNJ215Anexo04f201804.pdf,application/pdf,True,1,0.11
data\www.tjsp.jus.br\Download\Portal\CanaisComunicacao\Transparencia\ResCNJ102_Default\Anexo04f\ResCNJ215Anexo04f201808.pdf,application/pdf,True,1,0.33
data\www.tjsp.jus.br\Download\Portal\CanaisComunicacao\Transparencia\ResCNJ102_Default\Anexo04f\ResCNJ215Anexo04f201812.pdf,application/pdf,True,1,0.11
data\www.tjsp.jus.br\Download\Portal\CanaisComunicacao\Transparencia\ResCNJ102_Default\Anexo04f\ResCNJ215Anexo04f201904.pdf,application/pdf,True,1,0.11
data\www.tjsp.jus.br\Download\Portal\CanaisComunicacao\Transparencia\ResCNJ102_Default\Anexo04f\ResCNJ215Anexo04f201908.pdf,application/pdf,True,1,0.11
data\www.tjsp.jus.br\Download\Portal\CanaisComunicacao\Transparencia\ResCNJ102_Default\Anexo04f\ResCNJ215Anexo04f201912.pdf,application/pdf,True,1,0.11
data\www.tjsp.jus.br\Download\Portal\CanaisComunicacao\Transparencia\ResCNJ102_Default\Anexo04f\ResCNJ215Anexo04f202004.pdf,application/pdf,True,1,0.11
data\www.tjsp.jus.br\Download\Portal\CanaisComunicacao\Transparencia\ResCNJ102_Default\Anexo04f\ResCNJ215Anexo04f202008.pdf,application/pdf,True,1,0.11
data\www.tjsp.jus.br\Download\Portal\CanaisComunicacao\Transparencia\ResCNJ102_Default\Anexo04f\ResCNJ215Anexo04f202012.pdf,application/pdf,True,1,0.11
data\www.tjsp.jus.br\Download\Portal\CanaisComunicacao\Transparencia\ResCNJ102_Default\Anexo04f\ResCNJ215Anexo04f202104.pdf,application/pdf,True,1,0.11
data\www.tjsp.jus.br\Download\Portal\CanaisComunicacao\Transparencia\ResCNJ102_Default\Anexo04f\ResCNJ215Anexo04f202108.pdf,application/pdf,True,1,0.11
data\www.tjsp.jus.br\Download\Portal\CanaisComunicacao\Transparencia\ResCNJ102_Default\Anexo04f\ResCNJ215Anexo04f202112.pdf,application/pdf,True,1,0.11
data\www.tjsp.jus.br\Download\Portal\CanaisComunicacao\Transparencia\ResCNJ102_Default\Anexo04f\ResCNJ215Anexo04f202204.pdf,application/pdf,True,1,0.11
data\www.tjsp.jus.br\Download\Portal\CanaisComunicacao\Transparencia\ResCNJ102_Default\Anexo04f\ResCNJ215Anexo04f202208.pdf,application/pdf,True,1,0.11
data\www.tjsp.jus.br\Download\Portal\CanaisComunicacao\Transparencia\ResCNJ102_Default\Anexo04f\ResCNJ215Anexo04f202212.pdf,application/pdf,True,1,0.11
data\www.tjsp.jus.br\Download\Portal\CanaisComunicacao\Transparencia\ResCNJ102_Default\Anexo04f\rescnj215anexo04f202304.pdf,application/pdf,True,1,0.11
data\www.tjsp.jus.br\Download\Portal\CanaisComunicacao\Transparencia\ResCNJ102_Default\Anexo04f\rescnj215anexo04f202308.pdf,application/pdf,True,1,0.57
data\www.tjsp.jus.br\Download\Portal\CanaisComunicacao\Transparencia\ResCNJ102_Default\Anexo04f\rescnj215anexo04f202312.pdf,application/pdf,True,1,0.11
data\www.tjsp.jus.br\Download\Portal\CanaisComunicacao\Transparencia\ResCNJ102_Default\Anexo04f\rescnj215anexo04f202404.pdf,application/pdf,True,1,0.11
data\www.tjsp.jus.br\Download\Portal\CanaisComunicacao\Transparencia\ResCNJ102_Default\Anexo04f\rescnj215anexo04f202408.pdf,application/pdf,True,1,0.11
data\www.tjsp.jus.br\Download\Portal\CanaisComunicacao\Transparencia\ResCNJ102_Default\Anexo04f\rescnj215anexo04f202412.pdf,application/pdf,True,1,0.08
data\www.tjsp.jus.br\Download\Portal\CanaisComunicacao\Transparencia\ResCNJ102_Default\Anexo04g\ResCNJ215Anexo04g201512.pdf,application/pdf,True,1,0.01
data\www.tjsp.jus.br\Download\Portal\CanaisComunicacao\Transparencia\ResCNJ102_Default\Anexo04g\ResCNJ215Anexo04g201604.pdf,application/pdf,True,1,0.02
data\www.tjsp.jus.br\Download\Portal\CanaisComunicacao\Transparencia\ResCNJ102_Default\Anexo04g\ResCNJ215Anexo04g201608.pdf,application/pdf,True,1,0.01
data\www.tjsp.jus.br\Download\Portal\CanaisComunicacao\Transparencia\ResCNJ102_Default\Anexo04g\ResCNJ215Anexo04g201612.pdf,application/pdf,True,1,0.09
data\www.tjsp.jus.br\Download\Portal\CanaisComunicacao\Transparencia\ResCNJ102_Default\Anexo04g\ResCNJ215Anexo04g201704.pdf,application/pdf,True,1,0.09
data\www.tjsp.jus.br\Download\Portal\CanaisComunicacao\Transparencia\ResCNJ102_Default\Anexo04g\ResCNJ215Anexo04g201708.pdf,application/pdf,True,1,0.15
data\www.tjsp.jus.br\Download\Portal\CanaisComunicacao\Transparencia\ResCNJ102_Default\Anexo04g\ResCNJ215Anexo04g201712.pdf,application/pdf,True,1,0.08
data\www.tjsp.jus.br\Download\Portal\CanaisComunicacao\Transparencia\ResCNJ102_Default\Anexo04g\ResCNJ215Anexo04g201804.pdf,application/pdf,True,1,0.08
data\www.tjsp.jus.br\Download\Portal\CanaisComunicacao\Transparencia\ResCNJ102_Default\Anexo04g\ResCNJ215Anexo04g201808.pdf,application/pdf,True,1,0.15
data\www.tjsp.jus.br\Download\Portal\CanaisComunicacao\Transparencia\ResCNJ102_Default\Anexo04g\ResCNJ215Anexo04g201812.pdf,application/pdf,True,1,0.08
data\www.tjsp.jus.br\Download\Portal\CanaisComunicacao\Transparencia\ResCNJ102_Default\Anexo04g\ResCNJ215Anexo04g201904.pdf,application/pdf,True,1,0.08
data\www.tjsp.jus.br\Download\Portal\CanaisComunicacao\Transparencia\ResCNJ102_Default\Anexo04g\ResCNJ215Anexo04g201908.pdf,application/pdf,True,1,0.08
data\www.tjsp.jus.br\Download\Portal\CanaisComunicacao\Transparencia\ResCNJ102_Default\Anexo04g\ResCNJ215Anexo04g201912.pdf,application/pdf,True,1,0.08
data\www.tjsp.jus.br\Download\Portal\CanaisComunicacao\Transparencia\ResCNJ102_Default\Anexo04g\ResCNJ215Anexo04g202004.pdf,application/pdf,True,1,0.08
data\www.tjsp.jus.br\Download\Portal\CanaisComunicacao\Transparencia\ResCNJ102_Default\Anexo04g\ResCNJ215Anexo04g202008.pdf,application/pdf,True,1,0.08
data\www.tjsp.jus.br\Download\Portal\CanaisComunicacao\Transparencia\ResCNJ102_Default\Anexo04g\ResCNJ215Anexo04g202012.pdf,application/pdf,True,1,0.08
data\www.tjsp.jus.br\Download\Portal\CanaisComunicacao\Transparencia\ResCNJ102_Default\Anexo04g\ResCNJ215Anexo04g202104.pdf,application/pdf,True,1,0.08
data\www.tjsp.jus.br\Download\Portal\CanaisComunicacao\Transparencia\ResCNJ102_Default\Anexo04g\ResCNJ215Anexo04g202108.pdf,application/pdf,True,1,0.08
data\www.tjsp.jus.br\Download\Portal\CanaisComunicacao\Transparencia\ResCNJ102_Default\Anexo04g\ResCNJ215Anexo04g202112.pdf,application/pdf,True,1,0.08
data\www.tjsp.jus.br\Download\Portal\CanaisComunicacao\Transparencia\ResCNJ102_Default\Anexo04g\ResCNJ215Anexo04g202204.pdf,application/pdf,True,1,0.08
data\www.tjsp.jus.br\Download\Portal\CanaisComunicacao\Transparencia\ResCNJ102_Default\Anexo04g\ResCNJ215Anexo04g202208.pdf,application/pdf,True,1,0.08
data\www.tjsp.jus.br\Download\Portal\CanaisComunicacao\Transparencia\ResCNJ102_Default\Anexo04g\ResCNJ215Anexo04g202212.pdf,application/pdf,True,1,0.08
data\www.tjsp.jus.br\Download\Portal\CanaisComunicacao\Transparencia\ResCNJ102_Default\Anexo04g\rescnj215anexo04g202304.pdf,application/pdf,True,1,0.1
data\www.tjsp.jus.br\Download\Portal\CanaisComunicacao\Transparencia\ResCNJ102_Default\Anexo04g\rescnj215anexo04g202308.pdf,application/pdf,True,1,0.54
data\www.tjsp.jus.br\Download\Portal\CanaisComunicacao\Transparencia\ResCNJ102_Default\Anexo04g\rescnj215anexo04g202312.pdf,application/pdf,True,1,0.1
data\www.tjsp.jus.br\Download\Portal\CanaisComunicacao\Transparencia\ResCNJ102_Default\Anexo04g\rescnj215anexo04g202404.pdf,application/pdf,True,1,0.1
data\www.tjsp.jus.br\Download\Portal\CanaisComunicacao\Transparencia\ResCNJ102_Default\Anexo04g\rescnj215anexo04g202408.pdf,application/pdf,True,1,0.1
data\www.tjsp.jus.br\Download\Portal\CanaisComunicacao\Transparencia\ResCNJ102_Default\Anexo04g\rescnj215anexo04g202412.pdf,application/pdf,True,1,0.07
data\www.tjsp.jus.br\Download\Portal\CanaisComunicacao\Transparencia\ResCNJ102_Default\Anexo04hMagistrados\ResCNJ215Anexo04hMagistrados201108.pdf,application/pdf,True,1,0.02
data\www.tjsp.jus.br\Download\Portal\CanaisComunicacao\Transparencia\ResCNJ102_Default\Anexo04hMagistrados\ResCNJ215Anexo04hMagistrados201512.pdf,application/pdf,True,1,0.26
data\www.tjsp.jus.br\Download\Portal\CanaisComunicacao\Transparencia\ResCNJ102_Default\Anexo04hMagistrados\ResCNJ215Anexo04hMagistrados201604.pdf,application/pdf,True,1,0.26
data\www.tjsp.jus.br\Download\Portal\CanaisComunicacao\Transparencia\ResCNJ102_Default\Anexo04hMagistrados\ResCNJ215Anexo04hMagistrados201608.pdf,application/pdf,True,1,0.31
data\www.tjsp.jus.br\Download\Portal\CanaisComunicacao\Transparencia\ResCNJ102_Default\Anexo04hMagistrados\ResCNJ215Anexo04hMagistrados201612.pdf,application/pdf,True,1,0.45
data\www.tjsp.jus.br\Download\Portal\CanaisComunicacao\Transparencia\ResCNJ102_Default\Anexo04hMagistrados\ResCNJ215Anexo04hMagistrados201704.pdf,application/pdf,True,1,0.45
data\www.tjsp.jus.br\Download\Portal\CanaisComunicacao\Transparencia\ResCNJ102_Default\Anexo04hMagistrados\ResCNJ215Anexo04hMagistrados201708.pdf,application/pdf,True,1,0.45
data\www.tjsp.jus.br\Download\Portal\CanaisComunicacao\Transparencia\ResCNJ102_Default\Anexo04hMagistrados\ResCNJ215Anexo04hMagistrados201712.pdf,application/pdf,True,1,0.45
data\www.tjsp.jus.br\Download\Portal\CanaisComunicacao\Transparencia\ResCNJ102_Default\Anexo04hMagistrados\ResCNJ215Anexo04hMagistrados201804.pdf,application/pdf,True,1,0.45
data\www.tjsp.jus.br\Download\Portal\CanaisComunicacao\Transparencia\ResCNJ102_Default\Anexo04hMagistrados\ResCNJ215Anexo04hMagistrados201808.pdf,application/pdf,True,1,0.44
data\www.tjsp.jus.br\Download\Portal\CanaisComunicacao\Transparencia\ResCNJ102_Default\Anexo04hMagistrados\ResCNJ215Anexo04hMagistrados201812.pdf,application/pdf,True,1,0.44
data\www.tjsp.jus.br\Download\Portal\CanaisComunicacao\Transparencia\ResCNJ102_Default\Anexo04hMagistrados\ResCNJ215Anexo04hMagistrados201904.pdf,application/pdf,True,1,0.45
data\www.tjsp.jus.br\Download\Portal\CanaisComunicacao\Transparencia\ResCNJ102_Default\Anexo04hMagistrados\ResCNJ215Anexo04hMagistrados201908.pdf,application/pdf,True,1,0.06
data\www.tjsp.jus.br\Download\Portal\CanaisComunicacao\Transparencia\ResCNJ102_Default\Anexo04hMagistrados\rescnj215anexo04hmagistrados201912.pdf,application/pdf,True,1,0.52
data\www.tjsp.jus.br\Download\Portal\CanaisComunicacao\Transparencia\ResCNJ102_Default\Anexo04hMagistrados\rescnj215anexo04hmagistrados202004.pdf,application/pdf,True,1,0.52
data\www.tjsp.jus.br\Download\Portal\CanaisComunicacao\Transparencia\ResCNJ102_Default\Anexo04hMagistrados\rescnj215anexo04hmagistrados202008.pdf,application/pdf,True,1,0.52
data\www.tjsp.jus.br\Download\Portal\CanaisComunicacao\Transparencia\ResCNJ102_Default\Anexo04hMagistrados\rescnj215anexo04hmagistrados202012.pdf,application/pdf,True,1,0.52
data\www.tjsp.jus.br\Download\Portal\CanaisComunicacao\Transparencia\ResCNJ102_Default\Anexo04hMagistrados\rescnj215anexo04hmagistrados202104.pdf,application/pdf,True,1,0.52
