Year,Track,Artist,Album,Duration (s),Genres,Track ID,Release Date,Popularity
2012,Bad Romance,Lady Gaga,The Fame Monster (Deluxe Edition),294,"art pop, pop",0SiywuOBRcynK0uKGWdCnn,2009-11-05,86
2012,Pound The Alarm,Nicki Minaj,Pink Friday ... Roman Reloaded (Deluxe),205,Unknown,5kcE7pp02ezLZaUbbMv3Iq,2012-01-01,66
2012,Tacatà - Radio Edit,Tacabro,Tacatà,210,Unknown,4LRVWq6tG9RLNowgBF8MUR,2011-01-01,34
2012,Give Your Heart a Break,Demi Lovato,Unbroken,205,Unknown,3sP3c86WFjOzHHnbhhZcLA,2011-01-01,73
2012,Mr. Saxobeat - Radio Edit,Alexandra Stan,Saxobeats,195,Unknown,3LWDPEXEaLBRGNLbdcbwBR,2011-11-16,78
2012,Scary Monsters and Nice Sprites,Skrillex,Scary Monsters and Nice Sprites (Deluxe Tour Edition),243,"dubstep, edm, electro, electronic",5q8oybjZelukF4h0CzSUN9,2010-12-21,59
2012,Never Say Never,"Justin Bieber, Jaden",Never Say Never - The Remixes,227,Unknown,5GYbkDveRD2I8M5ZJ14hWn,2011-01-01,77
2012,Without You (feat. Usher),"David Guetta, USHER",Nothing but the Beat (Ultimate Edition),208,"edm, dance",3UN6cIn3VIyg0z1LCuFSum,2012-12-07,74
2012,Take Care,"Drake, Rihanna",Take Care (Deluxe),277,"rap, hip hop",124NFj84ppZ5pAxTuVQYCQ,2011-11-15,77
2012,Look At Me Now (feat. Lil' Wayne & Busta Rhymes),"Chris Brown, Lil Wayne, Busta Rhymes",F.A.M.E. (Expanded Edition),222,r&b,3hsmbFKT5Cujb5GQjqEU39,2011-03-22,73
2012,Little Things,One Direction,Take Me Home (Expanded Edition),219,Unknown,0TAmnCzOtqRfvA38DDLTjj,2012-11-12,74
2012,What's My Name?,"Rihanna, Drake",Loud (Japan Version),263,Unknown,6DkXLzBQT7cwXmTyzAB1DJ,2010-01-01,78
2012,Stronger (What Doesn't Kill You),Kelly Clarkson,Stronger (Deluxe Version),221,christmas,1nInOsHbtotAmEOQhtvnzP,2011-10-24,77
2012,"Moves Like Jagger - Studio Recording From ""The Voice"" Performance","Maroon 5, Christina Aguilera",Hands All Over (Revised International Standard version),201,pop,7pYfyrMNPn3wtoCyqcTVoI,2010,83
2012,Just the Way You Are,Bruno Mars,Doo-Wops & Hooligans,220,Unknown,47Slg6LuqLaX0VodpSCvPt,2010-05-11,84
2012,Locked out of Heaven,Bruno Mars,Unorthodox Jukebox,233,Unknown,3w3y8KPTfNeOKPiqUTakBh,2012-12-07,91
2013,Fantastic Baby,BIGBANG,ALIVE,230,k-pop,26eV0R7nbqtlzh316ncU99,2012-02-29,73
2013,Gangnam Style (강남스타일),PSY,Gangnam Style (강남스타일),219,k-pop,03UrZgTINDqvnUMbbIMhql,2012-01-01,77
2013,Gentleman,PSY,Best of 10s,194,k-pop,6djlRvx69CBXQAoXKqk082,2021-02-26,64
2013,Wrecking Ball,Miley Cyrus,Bangerz (Deluxe Version),221,Unknown,2vwlzO0Qp8kfEtzTsCXfyE,2013-10-04,83
2013,Thrift Shop (feat. Wanz),"Macklemore & Ryan Lewis, Macklemore, Ryan Lewis, Wanz",The Heist,235,Unknown,6CjtS2JZH9RkDz5UVInsa9,2012-10-09,80
2013,We Can't Stop,Miley Cyrus,Bangerz (Deluxe Version),231,Unknown,2y4lAQpi5VTNLu2ldeTdUH,2013-10-04,82
2013,The Fox (What Does the Fox Say?),Ylvis,The Fox (What Does the Fox Say?),213,Unknown,5HOpkTTVcmZHnthgyxrIL8,2013-09-02,66
2013,El Pollito Pio - Radio Edit,Pulcino Pio,El Pollito Pío Y Sus Amigos,160,"lullaby, children's music",0F5D6ljXbZE2RcGR6msh2B,2013-04-04,42
2013,Roar,Katy Perry,PRISM,223,pop,27tNWlhdAryQY04Gb2ZhUI,2013-01-01,81
2013,Scream & Shout,"will.i.am, Britney Spears",#willpower,283,Unknown,2iJuuzV8P9Yz0VSurttIV5,2013-01-01,81
2013,Diamonds,Rihanna,Unapologetic (Deluxe),225,Unknown,6O20JhBJPePEkBdrB5sqRx,2012-12-11,77
2013,Just Give Me a Reason (feat. Nate Ruess),"P!nk, Nate Ruess",The Truth About Love,242,Unknown,1mKXFLRA179hdOWQBwUk9e,2012-09-18,86
2013,Stay,"Rihanna, Mikky Ekko",Unapologetic (Deluxe),240,Unknown,4zzzZ1UNfr75ASG1lUE9L1,2012-12-10,71
2013,La La La,"Naughty Boy, Sam Smith",Hotel Cabana (Deluxe Version),222,Unknown,3wPPWcVuinAU7dXcJXtCID,2013-01-01,82
2013,Wake Me Up,Avicii,True,247,edm,0nrRP2bk19rLc0orkWPQk2,2013-01-01,88
2013,Beauty And A Beat,"Justin Bieber, Nicki Minaj",Believe,227,Unknown,6QFCMUUq1T2Vf5sFUXcuQ7,2012-01-01,84
2013,Come & Get It,Selena Gomez,Stars Dance (Bonus Track Version),231,pop,6LoQHIo74tOzQ8EsLEkhgF,2013-01-01,73
2013,Kiss You,One Direction,Take Me Home (Expanded Edition),182,Unknown,4My8w8AA1JpG6E5SiAPvJL,2012-11-12,74
2013,Best Song Ever,One Direction,Midnight Memories (Deluxe),200,Unknown,5T7ZFtCcOgkpjxcuaeZbw0,2013-11-25,78
2013,When I Was Your Man,Bruno Mars,Unorthodox Jukebox,213,Unknown,0nJW01T7XtvILxQgC5J7Wh,2012-12-07,89
2013,Can't Hold Us (feat. Ray Dalton),"Macklemore, Ryan Lewis, Macklemore & Ryan Lewis, Ray Dalton",The Heist,258,Unknown,22skzmqfdWrjJylampe0kt,2012-10-09,87
2013,One Way or Another (Teenage Kicks),One Direction,One Way Or Another (Teenage Kicks),157,Unknown,3jZomvOBa5qfTo5HkqI1p5,2013-02-17,66
2013,Limbo,Daddy Yankee,Prestige,224,"reggaeton, latin",3pDhN3qB33AOPhQEkUCaWt,2012-01-01,78
2013,Heart Attack,Demi Lovato,Demi,210,Unknown,1V6gIisPpYqgFeWbMLI0bA,2013-01-01,81
2013,Locked out of Heaven,Bruno Mars,Unorthodox Jukebox,233,Unknown,3w3y8KPTfNeOKPiqUTakBh,2012-12-07,91
2013,Let Her Go,Passenger,All the Little Lights (Deluxe),252,folk pop,2pUpNOgJBIBCcjyQZQ00qU,2013-11-29,79
2013,What Makes You Beautiful,One Direction,Up All Night,199,Unknown,4cluDES4hQEUhmXj6TXkSo,2012-05-25,86
2013,Play Hard (feat. Ne-Yo & Akon),"David Guetta, Ne-Yo, Akon",Nothing but the Beat (Ultimate Edition),201,"edm, dance",5YPMEOJ58kfl56VHxTgwx3,2012-12-07,78
2013,Get Lucky (Radio Edit) [feat. Pharrell Williams and Nile Rodgers],"Daft Punk, Pharrell Williams, Nile Rodgers",Get Lucky (Radio Edit) [feat. Pharrell Williams and Nile Rodgers],248,"french house, electronic, electro",2Foc5Q5nqNiosCNqttzHof,2013-04-19,81
2013,Animals,Martin Garrix,Animals,304,"edm, electronica, progressive house",0A9mHc7oYUoCECqByV8cQR,2013-06-17,72
2013,Call Me Maybe,Carly Rae Jepsen,Kiss,193,Unknown,20I6sIOMTCkB6w7ryavxtO,2012-01-01,83
2013,Feel This Moment (feat. Christina Aguilera),"Pitbull, Christina Aguilera",Global Warming: Meltdown (Deluxe Version),229,Unknown,0Hf4aIJpsN4Os2f0y0VqWl,2012,84
2013,Mirrors,Justin Timberlake,The 20/20 Experience (Deluxe Version),484,Unknown,4rHZZAmHpZrA3iH5zx8frV,2013-03-15,84
2013,23,"Mike WiLL Made-It, Miley Cyrus, Wiz Khalifa, Juicy J",23,252,Unknown,20FZrLl9zSbO9b3DhaqO6M,2013-01-01,72
2013,Burn,Ellie Goulding,Halcyon Nights,231,Unknown,5lF0pHbsJ0QqyIrLweHJPW,2012-10-12,78
2013,Baby,"Justin Bieber, Ludacris",My World 2.0,214,Unknown,6epn3r7S14KUqlReYr77hA,2010-01-01,84
2013,Live While We're Young,One Direction,Take Me Home (Expanded Edition),200,Unknown,6Vh03bkEfXqekWp7Y1UBRb,2012-11-12,74
2013,I Knew You Were Trouble.,Taylor Swift,Red (Big Machine Radio Release Special),219,Unknown,6FB3v4YcR57y4tXFcdxI1E,2012-10-22,78
2013,She Wolf (Falling to Pieces) [feat. Sia],"David Guetta, Sia",Nothing but the Beat (Ultimate Edition),222,"edm, dance",1SgdUjvppHnIp6L7DZSnwc,2012-12-07,70
2013,Royals,Lorde,Pure Heroine,190,Unknown,2dLLR6qlu5UJ5gk0dKz0h3,2013-09-27,78
2013,I Need Your Love (feat. Ellie Goulding),"Calvin Harris, Ellie Goulding",18 Months,234,edm,05SBRd4fXgn8FX7bf8BCAE,2012-10-29,75
2013,Propuesta Indecente,Romeo Santos,"Fórmula, Vol. 2 (Deluxe Edition)",235,"bachata, bachata pop, latin",5PycBIeabfvX3n9ILG7Vrv,2014-02-25,82
2013,Applause,Lady Gaga,ARTPOP,212,"art pop, pop",5ka2ajep9OAvU5Sgduhiex,2013-11-11,79
2013,22 (Taylor's Version),Taylor Swift,Red (Taylor's Version),230,Unknown,3yII7UwgLF6K5zW3xad3MP,2021-11-12,73
2013,One More Night,Maroon 5,Overexposed Track By Track,219,pop,6cpk00i5TxCqSeqNi2HuIe,2012-01-01,81
2013,The Way,"Ariana Grande, Mac Miller",Yours Truly,227,pop,0S4RKPbRDA72tvKwVdXQqe,2013-01-01,69
2013,Darte un Beso,Prince Royce,Soy el Mismo,206,"bachata, latin, bachata pop",6cJLfIqwh0tCKRjYM3WpZ5,2013-10-08,75
2013,Love The Way You Lie,"Eminem, Rihanna",Recovery,263,"rap, hip hop",15JINEqzVMv3SvJTAXAKED,2010-06-18,86
2013,Blurred Lines,"Robin Thicke, T.I., Pharrell Williams",Blurred Lines (Deluxe),263,Unknown,0n4bITAu0Y0nigrz3MFJMb,2013-01-01,78
2013,Radioactive,Imagine Dragons,Night Visions,186,Unknown,62yJjFtgkhUrXktIoSjgP2,2012-09-04,81
2013,Don't You Worry Child - Radio Edit,"Swedish House Mafia, John Martin",Don't You Worry Child,212,edm,2V65y3PX4DkRhy1djlxd9p,2012-09-14,82
2013,Counting Stars,OneRepublic,Native,257,soft pop,2tpWsVSb9UEmDRxAl1zhX1,2013-01-01,88
2013,Party Rock Anthem,"LMFAO, Lauren Bennett, GoonRock",Sorry For Party Rocking,262,Unknown,7mitXLIMCflkhZiD34uEQI,2011-01-01,76
2013,#thatPOWER,"will.i.am, Justin Bieber",#willpower (Deluxe),279,Unknown,01TuObJVd7owWchVRuQbQw,2013-01-01,70
2013,The Gummy Bear Song Spanish (Yo Soy Tu Gominola),Gummibär,The Gummy Bear Song Around the World,190,children's music,4W960ZptPsutzziVfweVOr,2018-11-16,57
2013,Story of My Life,One Direction,Midnight Memories (Deluxe),245,Unknown,4nVBt6MZDDP6tRVdQTgxJg,2013-11-25,87
2013,More,"Zion, Jory Boy, Ken-Y","Pina Records Presenta : La Fórmula , the Company",240,reggaeton,0rKqFkLnkcZByHMjN60KAn,2012-11-05,73
2013,Somebody That I Used To Know,"Gotye, Kimbra",Making Mirrors,244,Unknown,1qDrWA6lyx8cLECdZE7TV7,2011-01-01,83
2013,Boyfriend,Justin Bieber,Believe,171,Unknown,3UGIZ8qcrMTwzLbx6Kttqt,2012-01-01,77
2013,Wide Awake,Katy Perry,Teenage Dream: The Complete Confection,220,pop,5JLv62qFIS1DR3zGEcApRt,2012-03-12,78
2013,One Thing,One Direction,Up All Night,197,Unknown,5G2c6FsfTzgYUzageCmfXY,2012-05-25,75
2013,Titanium (feat. Sia),"David Guetta, Sia",Nothing but the Beat (Ultimate Edition),245,"edm, dance",0TDLuuLlV54CkRRUOahJb4,2012-12-07,84
2013,Started From the Bottom,Drake,Nothing Was The Same (Deluxe),174,"rap, hip hop",3dgQqOiQ9fCKVhNOedd2lf,2013-01-01,66
2013,Love Me,"Lil Wayne, Drake, Future",I Am Not A Human Being II (Deluxe),255,"rap, hip hop",2XHzzp1j4IfTNp1FTn7YFg,2013-01-01,87
2013,Rolling in the Deep,Adele,21,228,soft pop,1c8gk2PeTE04A1pIDH9YMk,2011-01-24,80
2013,Cups (Pitch Perfect’s “When I’m Gone”) - Pop Version,Anna Kendrick,Cups (Pitch Perfect’s “When I’m Gone”),126,children's music,2sCl0FFOzZSmYZs90zOpd1,2013-01-01,65
2013,Papaoutai,Stromae,racine carrée,232,french pop,34dx8DACTJsc3rsJdaEIQw,2013-01-01,75
2013,Danza Kuduro,"Don Omar, Lucenzo",Meet The Orphans,198,"reggaeton, urbano latino",2a1o6ZejUi8U3wzzOtCOYw,2010-01-01,84
2013,We Are Never Ever Getting Back Together (Taylor's Version),Taylor Swift,Red (Taylor's Version),193,Unknown,5YqltLsjdqFtvqE7Nrysvs,2021-11-12,75
2013,Same Love (feat. Mary Lambert),"Macklemore & Ryan Lewis, Macklemore, Ryan Lewis, Mary Lambert",The Heist,318,Unknown,01uqI4H13Gsd8Lyl1EYd8H,2012-10-09,61
2013,We Are Young (feat. Janelle Monáe),"fun., Janelle Monáe",Some Nights,250,Unknown,5rgy6ghBq1eRApCkeUdJXf,2012-02-14,81
2013,Whistle,Flo Rida,Wild Ones,224,Unknown,3bC1ahPIYt1btJzSSEyyrF,2012-06-22,79
2013,Give Me Love,Ed Sheeran,+,526,soft pop,0SuG9kyzGRpDqrCWtgD6Lq,2011-09-09,71
2013,Algo Me Gusta De Ti,"Wisin & Yandel, Chris Brown, T-Pain",Líderes,274,"reggaeton, urbano latino",2FqoR7diymD1Eh7cVb3DMg,2012-01-01,75
2013,Not Afraid,Eminem,Recovery,248,"rap, hip hop",7Ie9W94M7OjPoZVV216Xus,2010-06-18,81
2013,Talk Dirty (feat. 2 Chainz),"Jason Derulo, 2 Chainz",Tattoos,177,Unknown,5l3CML2OnzfNs5RfVgbcLt,2013-09-10,75
2013,Live It Up,"Jennifer Lopez, Pitbull",Live It Up,243,Unknown,2FHdoPa5aWaAmjuf362KJ0,2013-01-01,56
2013,Someone Like You,Adele,21,285,soft pop,1zwMYTA5nlNjZxYrvBB2pV,2011-01-24,80
2013,The Lazy Song,Bruno Mars,Doo-Wops & Hooligans,189,Unknown,386RUes7n1uM1yfzgeUuwp,2010-05-11,81
2013,Pour It Up,Rihanna,Unapologetic (Deluxe),161,Unknown,5r67bGhYXZNqk2m2Wupfmu,2012-12-11,72
2013,Treasure,Bruno Mars,Unorthodox Jukebox,178,Unknown,55h7vJchibLdUkxdlX3fK7,2012-12-07,81
2013,We Found Love,"Rihanna, Calvin Harris",Talk That Talk,215,Unknown,6qn9YLKt13AGvpq9jfO8py,2011-11-18,85
2013,Waka Waka (This Time for Africa) [The Official 2010 FIFA World Cup (TM) Song] (feat. Freshlyground),"Shakira, Freshlyground",Listen Up! The Official 2010 FIFA World Cup Album,202,latin pop,6bNB5gxFX6Q87DbQWb8OWZ,2010-05-28,69
2013,Toulouse - Bobby Anthony Vocal Mix,Nicky Romero,Toulouse (Bobby Anthony Vocal Mix),178,"big room, edm, electro house, progressive house",2bsyecmZCgdlsCZ3sWVZ99,2012-03-02,54
2013,International Love (feat. Chris Brown),"Pitbull, Chris Brown",Planet Pit (Deluxe Version),227,Unknown,62zFEHfAYl5kdHYOivj4BC,2011-06-17,84
2013,On The Floor,"Jennifer Lopez, Pitbull",Love?,284,Unknown,3C0nOe05EIt1390bVABLyN,2011-04-29,83
2013,Little Things,One Direction,Take Me Home (Expanded Edition),219,Unknown,0TAmnCzOtqRfvA38DDLTjj,2012-11-12,74
2013,I Could Be The One (Avicii Vs. Nicky Romero) - Radio Edit,"Avicii, Nicky Romero",I Could Be The One [Avicii vs Nicky Romero],208,edm,1sh6lL6cmlcwhqZKGiKBua,2012-12-26,75
2013,I GOT A BOY,Girls' Generation,I GOT A BOY - The 4th Album,271,k-pop,2WkPfNd237yc0l5KewCDpp,2013-01-01,59
2013,"You Get Me - From ""Talking Friends""",Tom and Angela,"You Get Me (From ""Talking Friends"")",165,Unknown,3w8Rsid0CYMkPilk1oWIaO,2012-01-01,51
2013,Tranquila,J Balvin,La Familia,199,"reggaeton, latin",6klAm7Z2oR2FM7lozc7agF,2013-07-15,57
2013,Just the Way You Are,Bruno Mars,Doo-Wops & Hooligans,220,Unknown,47Slg6LuqLaX0VodpSCvPt,2010-05-11,84
2013,As Long As You Love Me,"Justin Bieber, Big Sean",Believe (Deluxe Edition),229,Unknown,0pwYLVXVknPSGUQb39cePC,2012-06-15,69
2013,Where Have You Been,Rihanna,Talk That Talk,242,Unknown,5WQQIDU3HRaMyPkob8mpFb,2011-11-18,77
2013,Slow Down,Selena Gomez,Stars Dance (Bonus Track Version),210,pop,2OsEJFTfzfjG4oC92cuP2c,2013-01-01,67
2013,Bangarang (feat. Sirah),"Skrillex, Sirah",Bangarang EP,215,"dubstep, edm, electro, electronic",6VRhkROS2SZHGlp0pxndbJ,2011-12-27,72
2013,Girl on Fire,Alicia Keys,Girl on Fire (Remixes) - EP,224,"r&b, neo soul",4esOae7i4rqTbAu9o5Pxco,2012-11-18,78
2014,Last Friday Night (T.G.I.F.),Katy Perry,Teenage Dream,230,pop,1htQDV8JxSuXG2QsNj5ttr,2010-01-01,79
2014,Dark Horse,"Katy Perry, Juicy J",PRISM,215,pop,4jbmgIyjGoXjY01XxatOx6,2013-01-01,82
2014,Bailando - Spanish Version,"Enrique Iglesias, Descemer Bueno, Gente De Zona",SEX AND LOVE,242,"latin pop, latin",3LbzMtkyPGcHc6IzyKclFO,2014-01-01,64
2014,Counting Stars,OneRepublic,Native,257,soft pop,2tpWsVSb9UEmDRxAl1zhX1,2013-01-01,88
2014,Can't Remember to Forget You (feat. Rihanna),"Shakira, Rihanna",Shakira. (Expanded Edition) [Spanish Version],206,latin pop,7o1Pm9jpH0wFpN5g793Lnq,2014-03-13,79
2014,All About That Bass,Meghan Trainor,Title (Deluxe),187,Unknown,5jE48hhRu8E6zBDPRSkEq7,2015-01-12,73
2014,Roar,Katy Perry,PRISM,223,pop,27tNWlhdAryQY04Gb2ZhUI,2013-01-01,81
2014,Timber,"Pitbull, Kesha",Global Warming: Meltdown (Deluxe Version),204,Unknown,3cHyrEgdyYRjgJKSOiOtcS,2012,87
2014,La La La (Brazil 2014) (feat. Carlinhos Brown),"Shakira, Carlinhos Brown","One Love, One Rhythm - The Official 2014 FIFA World Cup Album",197,latin pop,13INBlpUYlgJCoZoD08LGZ,2014-05-12,44
2014,Wiggle (feat. Snoop Dogg),"Jason Derulo, Snoop Dogg",Tattoos (Deluxe Edition),193,Unknown,4B4zDmbHdkXZ1wUJv1yKFy,2013-09-10,66
2014,Shake It Off,Taylor Swift,1989 (Deluxe),219,Unknown,0cqRj7pUJDkTCEsJkx8snD,2014-01-01,81
2014,Chandelier,Sia,1000 Forms Of Fear,216,Unknown,4VrWlk8IQxevMvERoX08iC,2014-07-04,83
2014,Fancy,"Iggy Azalea, Charli xcx",The New Classic (Deluxe Version),199,Unknown,3W3KtDwAIg3mAruSpnfG3Q,2014-01-01,71
2014,Propuesta Indecente,Romeo Santos,"Fórmula, Vol. 2 (Deluxe Edition)",235,"bachata, bachata pop, latin",5PycBIeabfvX3n9ILG7Vrv,2014-02-25,82
2014,"Let It Go - From ""Frozen""/Soundtrack Version",Idina Menzel,Frozen (Original Motion Picture Soundtrack / Deluxe Edition),223,musicals,0qcr5FMsEO85NAQjrlDRKo,2013-01-01,78
2014,Problem,"Ariana Grande, Iggy Azalea",My Everything (Deluxe),193,pop,7vS3Y0IKjde7Xg85LWIEdP,2014-08-22,79
2014,Anaconda,Nicki Minaj,The Pinkprint (International Deluxe Explicit),260,Unknown,5eqiMMbaeUZ32Q7sS00H35,2014-12-12,69
2014,"Happy - From ""Despicable Me 2""",Pharrell Williams,G I R L,232,Unknown,60nZcImufyMA1MKQY3dcCH,2014-03-03,84
2014,Summer,Calvin Harris,Motion,222,edm,6YUTL4dYpB9xZO5qExPf05,2014-10-31,87
2014,We Are One (Ole Ola) [The Official 2014 FIFA World Cup Song] (feat. Jennifer Lopez & Claudia Leitte),"Pitbull, Jennifer Lopez, Claudia Leitte",Globalization,222,Unknown,1PCvKFPWnTXAe2oaReVUcr,2014-11-24,74
2014,Darte un Beso,Prince Royce,Soy el Mismo,206,"bachata, latin, bachata pop",6cJLfIqwh0tCKRjYM3WpZ5,2013-10-08,75
2014,All of Me,John Legend,Love In The Future (Expanded Edition),269,"soft pop, neo soul",3U4isOIWM3VvDubwSI3y7a,2013-08-30,88
2014,Rude,MAGIC!,Don't Kill the Magic,224,Unknown,6RtPijgfPKROxEzTHNRiDp,2014-06-25,85
2014,Let Her Go,Passenger,All the Little Lights (Deluxe),252,folk pop,2pUpNOgJBIBCcjyQZQ00qU,2013-11-29,79
2014,Gangnam Style (강남스타일),PSY,Gangnam Style (강남스타일),219,k-pop,03UrZgTINDqvnUMbbIMhql,2012-01-01,77
2014,Wake Me Up,Avicii,True,247,edm,0nrRP2bk19rLc0orkWPQk2,2013-01-01,88
2014,Animals,Martin Garrix,Animals,304,"edm, electronica, progressive house",0A9mHc7oYUoCECqByV8cQR,2013-06-17,72
2014,Blank Space,Taylor Swift,1989 (Deluxe),231,Unknown,1u8c2t2Cy7UBoG4ArRcF5g,2014-01-01,83
2014,Wrecking Ball,Miley Cyrus,Bangerz (Deluxe Version),221,Unknown,2vwlzO0Qp8kfEtzTsCXfyE,2013-10-04,83
2014,Royals,Lorde,Pure Heroine,190,Unknown,2dLLR6qlu5UJ5gk0dKz0h3,2013-09-27,78
2014,"Let It Go - From ""Frozen / Single Version",Demi Lovato,Demi (Deluxe),226,Unknown,4cbJwuAEbaodP4InQDfAmW,2014-11-28,55
2014,Burn,Ellie Goulding,Halcyon Nights,231,Unknown,5lF0pHbsJ0QqyIrLweHJPW,2012-10-12,78
2014,Adrenalina (feat. Jennifer Lopez & Ricky Martin),"Wisin, Jennifer Lopez, Ricky Martin",El Regreso del Sobreviviente (Deluxe Edition),235,"reggaeton, latin",2eqDUxbd0JPEhNrJdPlHLs,2014-03-18,66
2014,Break Free,"Ariana Grande, Zedd",My Everything (Deluxe),214,pop,12KUFSHFgT0XCoiSlvdQi4,2014-08-22,81
2014,El Perdedor,"Enrique Iglesias, Marco Antonio Solís",Greatest Hits,193,"latin pop, latin",49kVZ5tM8cKNkyjiMm9kBS,2019-10-04,46
2014,La La La,"Naughty Boy, Sam Smith",Hotel Cabana (Deluxe Version),222,Unknown,3wPPWcVuinAU7dXcJXtCID,2013-01-01,82
2014,23,"Mike WiLL Made-It, Miley Cyrus, Wiz Khalifa, Juicy J",23,252,Unknown,20FZrLl9zSbO9b3DhaqO6M,2013-01-01,72
2014,Drunk in Love (feat. JAY-Z),"Beyoncé, JAY-Z",BEYONCÉ [Platinum Edition],323,Unknown,6jG2YzhxptolDzLHTGLt7S,2014-11-24,74
2014,Bad (feat. Vassy) - Radio Edit,"David Guetta, Showtek, VASSY",Listen,170,"edm, dance",6eIacmhkE82vZlMDnGS7aP,2014-11-10,70
2014,The Monster,"Eminem, Rihanna",The Marshall Mathers LP2,250,"rap, hip hop",48RrDBpOSSl1aLVCalGl5C,2013-11-05,81
2014,Loyal (feat. Lil Wayne & Tyga),"Chris Brown, Lil Wayne, Tyga",X (Expanded Edition),264,r&b,5BrTUo0xP1wKXLJWUaGFtk,2014-09-16,79
2014,Story of My Life,One Direction,Midnight Memories (Deluxe),245,Unknown,4nVBt6MZDDP6tRVdQTgxJg,2013-11-25,87
2014,This Is How We Do,Katy Perry,PRISM,204,pop,7GCElX2eJA5t0AFWw3WzKn,2013-01-01,63
2014,Waka Waka (This Time for Africa) [The Official 2010 FIFA World Cup (TM) Song] (feat. Freshlyground),"Shakira, Freshlyground",Listen Up! The Official 2010 FIFA World Cup Album,202,latin pop,6bNB5gxFX6Q87DbQWb8OWZ,2010-05-28,69
2014,Rather Be (feat. Jess Glynne),"Clean Bandit, Jess Glynne",New Eyes,227,Unknown,61dCUoMCg28qEBzrW6htYM,2014-06-02,79
2014,Stay With Me,Sam Smith,In The Lonely Hour,172,soft pop,5Nm9ERjJZ5oyfXZTECKmRt,2014-05-26,83
2014,Black Widow,"Iggy Azalea, Rita Ora",The New Classic,209,Unknown,71vsEyBd4X1D5BUmLdFSVH,2014-01-01,69
2014,Bang Bang,"Jessie J, Ariana Grande, Nicki Minaj",Sweet Talker (Deluxe Version),199,Unknown,0puf9yIluy9W0vpMEUoAnN,2014-10-10,81
2014,#SELFIE,The Chainsmokers,#SELFIE,183,Unknown,1HOlb9rdNOmy9b1Fakicjo,2014-01-01,65
2014,El Pollito Pio - Radio Edit,Pulcino Pio,El Pollito Pío Y Sus Amigos,160,"lullaby, children's music",0F5D6ljXbZE2RcGR6msh2B,2013-04-04,42
2014,Party Rock Anthem,"LMFAO, Lauren Bennett, GoonRock",Sorry For Party Rocking,262,Unknown,7mitXLIMCflkhZiD34uEQI,2011-01-01,76
2014,Loco,"Enrique Iglesias, Romeo Santos",Greatest Hits,213,"latin pop, latin",3dTNsND92V406EcxZo59tT,2019-10-04,62
2014,6 AM,"J Balvin, Farruko",La Familia,243,"reggaeton, latin",7mPwkbaoiQ5bf8FPbRJzUr,2013-07-15,73
2014,Hangover,"PSY, Snoop Dogg",Hangover,236,k-pop,4ngypPwfcqpHBxQjJIOgvr,2014-06-09,47
2014,Talk Dirty (feat. 2 Chainz),"Jason Derulo, 2 Chainz",Tattoos,177,Unknown,5l3CML2OnzfNs5RfVgbcLt,2013-09-10,75
2014,Baby,"Justin Bieber, Ludacris",My World 2.0,214,Unknown,6epn3r7S14KUqlReYr77hA,2010-01-01,84
2014,Turn Down for What,"DJ Snake, Lil Jon",Turn Down for What,213,Unknown,67awxiNHNyjMXhVgsHuIrs,2013-12-18,72
2014,The Fox (What Does the Fox Say?),Ylvis,The Fox (What Does the Fox Say?),213,Unknown,5HOpkTTVcmZHnthgyxrIL8,2013-09-02,66
2014,Dernière danse,Indila,Mini World,213,french pop,65uoaqX5qcjXZRheAj1qQT,2014-01-01,81
2014,We Can't Stop,Miley Cyrus,Bangerz (Deluxe Version),231,Unknown,2y4lAQpi5VTNLu2ldeTdUH,2013-10-04,82
2014,Eres Mía,Romeo Santos,"Fórmula, Vol. 2 (Deluxe Edition)",250,"bachata, bachata pop, latin",6I86RF3odBlcuZA9Vfjzeq,2014-02-25,81
2014,Gentleman,PSY,Best of 10s,194,k-pop,6djlRvx69CBXQAoXKqk082,2021-02-26,64
2014,Radioactive,Imagine Dragons,Night Visions,186,Unknown,62yJjFtgkhUrXktIoSjgP2,2012-09-04,81
2014,Love Me Again,John Newman,Tribute,239,Unknown,5TbzAWWc5eJaANpA9kfGCd,2013-01-01,79
2014,Ay Vamos,J Balvin,La Familia B Sides,226,"reggaeton, latin",6Ges5C2IE738iJh4HyQizQ,2014-09-12,77
2014,Blurred Lines,"Robin Thicke, T.I., Pharrell Williams",Blurred Lines (Deluxe),263,Unknown,0n4bITAu0Y0nigrz3MFJMb,2013-01-01,78
2014,Demons,Imagine Dragons,Night Visions,177,Unknown,5qaEfEh1AtSdrdrByCP7qR,2012-09-04,85
2014,Thrift Shop (feat. Wanz),"Macklemore & Ryan Lewis, Macklemore, Ryan Lewis, Wanz",The Heist,235,Unknown,6CjtS2JZH9RkDz5UVInsa9,2012-10-09,80
2014,Rap God,Eminem,The Marshall Mathers LP2 (Deluxe),363,"rap, hip hop",6or1bKJiZ06IlK0vFvY75k,2013-11-05,78
2014,Love The Way You Lie,"Eminem, Rihanna",Recovery,263,"rap, hip hop",15JINEqzVMv3SvJTAXAKED,2010-06-18,86
2014,Say Something,"A Great Big World, Christina Aguilera",Is There Anybody Out There? - Track by Track Commentary,229,Unknown,5TvE3pk05pyFIGdSY9j4DJ,2014-01-13,69
